time,close,EMA 1,EMA 2,Upper ATR 1,Lower ATR 1,Upper ATR 2,Lower ATR 2,Upper ATR 3,Lower ATR 3,Volume,K,RSI
2021-01-05T12:00:00+01:00,31733.5,31396.25095,31529.14079,32350.6844,30707.59719,33172.228,29886.05359,33993.7716,29064.50998,849.06,56.16335788,51.03555933
2021-01-05T13:00:00+01:00,31570,31434.86185,31532.85527,32330.0029,30735.70764,33127.15053,29938.56,33924.29816,29141.41237,1029.029,56.34125486,49.58274387
2021-01-05T14:00:00+01:00,31465,31441.55922,31526.68661,32296.96655,30756.40666,33067.24649,29986.12672,33837.52644,29215.84677,783.696,58.48025679,48.62542372
2021-01-05T15:00:00+01:00,32287,31629.43495,31595.80601,32400.03024,30791.58177,33204.25447,29987.35754,34008.47871,29183.1333,1871.277,66.78517522,55.81735536
2021-01-05T16:00:00+01:00,32069,31727.11607,31638.82364,32417.31757,30860.32971,33195.8115,30081.83578,33974.30544,29303.34185,709.847,76.77566623,53.67145275
2021-01-05T17:00:00+01:00,32455,31888.86805,31713.02149,32502.26586,30923.77713,33291.51022,30134.53276,34080.75459,29345.2884,1677.093,92.56508839,56.83577154
2021-01-05T18:00:00+01:00,32751.5,32080.56404,31807.42863,32579.72697,31035.13029,33352.02531,30262.83195,34124.32365,29490.53361,770.508,95.86372148,59.14415433
2021-01-05T19:00:00+01:00,33358.5,32364.54981,31948.43512,32718.89072,31177.97952,33489.34632,30407.52392,34259.80192,29637.06832,2092.969,100,63.45320694
2021-01-05T20:00:00+01:00,33717.5,32665.20541,32109.2592,32902.71797,31315.80043,33696.17674,30522.34165,34489.63551,29728.88288,3157.768,100,65.75375342
2021-01-05T21:00:00+01:00,34023.5,32967.04865,32283.28109,33070.42138,31496.1408,33857.56166,30709.00051,34644.70195,29921.86023,2662.128,100,67.62447933
2021-01-05T22:00:00+01:00,33744,33139.70451,32416.07372,33183.45398,31648.69345,33950.83425,30881.31318,34718.21452,30113.93292,1147.511,94.57357697,64.17609594
2021-01-05T23:00:00+01:00,34279,33392.88128,32585.43065,33351.78376,31819.07755,34118.13686,31052.72444,34884.48997,30286.37134,1696.143,94.5061825,67.58357632
2021-01-06T00:00:00+01:00,34019.5,33532.12989,32715.80059,33471.66419,31959.93699,34227.52779,31204.0734,34983.39139,30448.2098,1463.611,89.16794975,64.38460217
2021-01-06T01:00:00+01:00,33960.5,33627.32324,32828.95508,33589.07843,32068.83174,34349.20177,31308.7084,35109.32511,30548.58506,1375.459,87.61591941,63.64695862
2021-01-06T02:00:00+01:00,33824.5,33671.1403,32919.45917,33661.35941,32177.55892,34403.25966,31435.65868,35145.1599,30693.75843,847.426,77.61683158,61.88686962
2021-01-06T03:00:00+01:00,33883,33718.22023,33007.05379,33722.0683,32292.03928,34437.08282,31577.02476,35152.09733,30862.01025,870.871,73.73435122,62.3689341
2021-01-06T04:00:00+01:00,34160,33816.39352,33111.86708,33811.66627,32412.06789,34511.46546,31712.2687,35211.26465,31012.46951,691.024,73.60440211,64.64896747
2021-01-06T05:00:00+01:00,35389.5,34165.97273,33318.92462,34092.0953,32545.75394,34865.26597,31772.58326,35638.43665,30999.41259,4719.971,83.67088441,72.58801803
2021-01-06T06:00:00+01:00,35073.5,34367.64546,33478.43147,34271.01853,32685.84441,35063.60559,31893.25736,35856.19264,31100.6703,1148.126,83.90239807,68.34001546
2021-01-06T07:00:00+01:00,35226,34558.39091,33637.30134,34405.52503,32869.07764,35173.74873,32100.85395,35941.97243,31332.63025,593.378,82.7951848,69.27452948
2021-01-06T08:00:00+01:00,34744.5,34599.74849,33737.95576,34519.66348,32956.24804,35301.3712,32174.54033,36083.07892,31392.83261,1523.2,52.79181506,62.95590266
2021-01-06T09:00:00+01:00,34595,34598.69327,33815.86887,34612.1689,33019.56885,35408.46892,32223.26883,36204.76895,31426.9688,2100.754,28.44768118,61.09266698
2021-01-06T10:00:00+01:00,33972,34459.4281,33830.06261,34638.87692,33021.24831,35447.69123,32212.434,36256.50554,31403.61969,2420.443,3.329963598,53.92973016
2021-01-06T11:00:00+01:00,34492,34466.6663,33890.23874,34690.95917,33089.51831,35491.6796,32288.79788,36292.40003,31488.07745,769.18,7.847186021,58.32218184
2021-01-06T12:00:00+01:00,35017,34588.96268,33992.67158,34802.30484,33183.03833,35611.93809,32373.40507,36421.57135,31563.77182,2161.812,22.68799212,62.23685113
2021-01-06T13:00:00+01:00,35043,34689.85986,34088.15598,34881.38686,33294.9251,35674.61774,32501.69422,36467.84862,31708.46334,1338.343,37.86507265,62.42508029
2021-01-06T14:00:00+01:00,34682,34688.11322,34142.1418,34932.24905,33352.03456,35722.35629,32561.92731,36512.46354,31771.82007,1211.939,37.45953953,58.09518523
2021-01-06T15:00:00+01:00,34293.5,34600.4214,34155.90164,34925.85837,33385.94491,35695.81509,32615.98818,36465.77182,31846.03145,1111.831,22.61873344,53.77256097
2021-01-06T16:00:00+01:00,34646.5,34610.66109,34200.50149,34960.67559,33440.32739,35720.8497,32680.15328,36481.0238,31919.97918,482.278,12.99964271,56.90984452
2021-01-06T17:00:00+01:00,34664,34622.51418,34242.63772,35002.15653,33483.11891,35761.67534,32723.6001,36521.19415,31964.08128,1189.207,11.39157582,57.06540859
2021-01-06T18:00:00+01:00,34958,34697.06658,34307.67065,35051.18812,33564.15318,35794.70559,32820.63572,36538.22306,32077.11825,538.67,21.88872343,59.69781987
2021-01-06T19:00:00+01:00,35243,34818.38512,34392.70059,35104.10967,33681.29152,35815.51875,32969.88244,36526.92782,32258.47336,789.394,34.28480917,62.12226638
2021-01-06T20:00:00+01:00,34908.5,34838.41065,34439.59145,35173.93559,33705.24731,35908.27973,32970.90316,36642.62388,32236.55902,1756.592,36.96616048,57.73250969
2021-01-06T21:00:00+01:00,36111,35121.20828,34591.53768,35414.10724,33768.96812,36236.6768,32946.39856,37059.24636,32123.829,3814.329,59.80234622,66.81177702
2021-01-06T22:00:00+01:00,35948.5,35305.05089,34714.89789,35544.46248,33885.3333,36374.02708,33055.76871,37203.59167,32226.20411,2060.774,70.00423443,64.78651181
2021-01-06T23:00:00+01:00,36044.5,35469.37291,34835.77081,35651.50936,34020.03226,36467.24791,33204.29371,37282.98646,32388.55516,581.373,91.34848532,65.45277316
2021-01-07T00:00:00+01:00,36775.5,35759.62338,35012.10983,35841.36705,34182.8526,36670.62428,33353.59538,37499.8815,32524.33815,1346.134,91.34848532,70.09300038
2021-01-07T01:00:00+01:00,37183.5,36076.0404,35209.50893,36044.21207,34374.8058,36878.91521,33540.10266,37713.61835,32705.39952,2055.693,96.52585489,72.32712696
2021-01-07T02:00:00+01:00,36917,36262.92031,35364.73539,36180.38831,34549.08248,36996.04122,33733.42957,37811.69414,32917.77665,884.361,93.51300013,68.71622295
2021-01-07T03:00:00+01:00,37011,36429.16024,35514.39581,36310.21638,34718.57525,37106.03694,33922.75469,37901.8575,33126.93413,772.471,88.07196811,69.29844733
2021-01-07T04:00:00+01:00,37537,36675.34686,35698.26892,36491.1023,34905.43554,37283.93568,34112.60216,38076.76906,33319.76878,1005.789,88.07196811,72.39450682
2021-01-07T05:00:00+01:00,37496,36857.71422,35861.69902,36630.86573,35092.53231,37400.03244,34323.3656,38169.19915,33554.19889,563.35,93.25083016,71.78682464
2021-01-07T06:00:00+01:00,37345,36965.99995,35996.54456,36747.52079,35245.56833,37498.49702,34494.5921,38249.47325,33743.61587,671.024,92.34086358,69.47385438
2021-01-07T07:00:00+01:00,37131.5,37002.77774,36099.72233,36849.48597,35349.95869,37599.24962,34600.19504,38349.01326,33850.4314,930.365,78.3144245,66.22483853
2021-01-07T08:00:00+01:00,36842,36967.04935,36167.20212,36904.23264,35430.17159,37641.26317,34693.14107,38378.29369,33956.11054,1391.773,55.97152495,61.99136355
2021-01-07T09:00:00+01:00,37228,37025.03839,36263.63829,37022.55949,35504.71709,37781.48069,34745.79589,38540.4019,33986.87468,1768.941,45.93635795,65.18688943
2021-01-07T10:00:00+01:00,37500,37130.58541,36376.03481,37121.31878,35630.75084,37866.60275,34885.46686,38611.88673,34140.18289,889.968,43.55839122,67.2747853
2021-01-07T11:00:00+01:00,37072.5,37117.67754,36439.34983,37169.89923,35708.80042,37900.44863,34978.25102,38630.99804,34247.70161,832.176,33.87609526,61.07493869
2021-01-07T12:00:00+01:00,37936,37299.52698,36575.40893,37323.52624,35827.29163,38071.64354,35079.17433,38819.76084,34331.05702,1117.217,36.07007893,67.57502571
2021-01-07T13:00:00+01:00,38028,37461.40987,36707.46267,37446.82159,35968.10374,38186.18052,35228.74482,38925.53944,34489.38589,2229.52,40.07739232,68.18461485
2021-01-07T14:00:00+01:00,38254.5,37637.65212,36848.10242,37572.43571,36123.76914,38296.769,35399.43585,39021.10229,34675.10256,880.345,65.46182478,69.69516307
2021-01-07T15:00:00+01:00,38507.5,37830.95165,36998.95675,37710.1948,36287.7187,38421.43285,35576.48064,39132.67091,34865.24259,1112.888,76.52651358,71.33245067
2021-01-07T16:00:00+01:00,39040,38099.62906,37184.50614,37906.37004,36462.64223,38628.23395,35740.77832,39350.09785,35018.91442,972.11,88.92360601,74.46008676
2021-01-07T17:00:00+01:00,39238,38352.60038,37371.1874,38087.63245,36654.74234,38804.07751,35938.29728,39520.52256,35221.85223,1881.102,96.87250688,75.52915369
2021-01-07T18:00:00+01:00,39869.5,38689.68919,37598.30672,38312.64856,36883.96489,39026.9904,36169.62305,39741.33223,35455.28121,1367.781,100,78.60516092
2021-01-07T19:00:00+01:00,39089,38778.42492,37733.82429,38665.67743,36801.97116,39597.53056,35870.11802,40529.3837,34938.26489,10434.181,78.57707946,67.33870419
2021-01-07T20:00:00+01:00,39200.5,38872.21938,37867.15845,38849.87922,36884.43768,39832.59998,35901.71691,40815.32075,34918.99615,4252.424,58.49406765,68.04337112
2021-01-07T21:00:00+01:00,39219,38949.28174,37990.05314,38960.97242,37019.13385,39931.8917,36048.21457,40902.81099,35077.29528,1455.38,38.64440879,68.16609299
2021-01-07T22:00:00+01:00,39804,39139.21913,38154.9574,39112.0253,37197.88949,40069.09321,36240.82158,41026.16112,35283.75368,2190.415,47.21825513,71.84774713
2021-01-07T23:00:00+01:00,39765.5,39278.39266,38301.37036,39250.71913,37352.02159,40200.0679,36402.67282,41149.41667,35453.32405,1130.535,53.34147995,71.26361588
2021-01-08T00:00:00+01:00,39513,39330.52762,38411.51851,39371.12808,37451.90894,40330.73765,36492.29936,41290.34723,35532.68979,1850.253,51.87278514,67.3936966
2021-01-08T01:00:00+01:00,38874.5,39229.18815,38453.60774,39409.78091,37497.43456,40365.95408,36541.26139,41322.12726,35585.08821,712.437,31.38852601,58.71129424
2021-01-08T02:00:00+01:00,38668.5,39104.59078,38473.1434,39447.01849,37499.26831,40420.89358,36525.39321,41394.76867,35551.51812,2179.672,12.01497967,56.19584345
2021-01-08T03:00:00+01:00,37144,38668.90394,38352.31218,39410.91048,37293.71388,40469.50878,36235.11558,41528.10707,35176.51728,3934.267,7.11E-15,41.89157255
2021-01-08T04:00:00+01:00,38280.5,38582.59196,38345.7838,39422.62508,37268.94252,40499.46635,36192.10124,41576.30763,35115.25997,1146.055,8.952085857,51.7514684
2021-01-08T05:00:00+01:00,38606.5,38587.90485,38369.48527,39422.1236,37316.84694,40474.76193,36264.20861,41527.40026,35211.57028,534.803,20.08596956,54.15451725
2021-01-08T06:00:00+01:00,37929.5,38441.59266,38329.48661,39362.11506,37296.85816,40394.74351,36264.22971,41427.37195,35231.60127,614.446,26.29202502,48.72696951
2021-01-08T07:00:00+01:00,38490,38452.34985,38344.07874,39380.48372,37307.67375,40416.88871,36271.26876,41453.2937,35234.86377,849.578,27.36464835,52.93286395
2021-01-08T08:00:00+01:00,38841,38538.71655,38389.2534,39410.02231,37368.48448,40430.79123,36347.71556,41451.56015,35326.94665,880.007,31.26225061,55.40014708
2021-01-08T09:00:00+01:00,38599.5,38552.22398,38408.36672,39394.72358,37422.00987,40381.08043,36435.65302,41367.43728,35449.29617,764.146,37.78279251,53.32877772
2021-01-08T10:00:00+01:00,39325,38723.95199,38491.69702,39486.74267,37496.65137,40481.78832,36501.60573,41476.83397,35506.56008,893.429,46.08873051,58.36505457
2021-01-08T11:00:00+01:00,40748,39173.74043,38696.81547,39761.32215,37632.3088,40825.82882,36567.80213,41890.33549,35503.29546,2357.311,57.98767112,66.09354935
2021-01-08T12:00:00+01:00,41387.5,39665.687,38941.42316,40007.89364,37874.95268,41074.36412,36808.48219,42140.83461,35742.01171,2982.874,75.89899603,68.88852396
2021-01-08T13:00:00+01:00,41359.5,40042.08989,39161.24833,40221.32806,38101.16859,41281.40779,37041.08886,42341.48753,35981.00913,2102.476,90.57235783,68.62180136
2021-01-08T14:00:00+01:00,41395,40342.73658,39364.31666,40415.74784,38312.88548,41467.17902,37261.4543,42518.6102,36210.02312,1412.1,96.84967734,68.78680978
2021-01-08T15:00:00+01:00,41583.5,40618.46179,39566.0606,40582.46098,38549.66022,41598.86136,37533.25984,42615.26175,36516.85945,751.883,99.54508841,69.69801634
2021-01-08T16:00:00+01:00,40908.5,40682.91472,39688.10055,40795.18661,38581.01448,41902.27268,37473.92841,43009.35875,36366.84234,5393.293,91.4200905,62.64547724
2021-01-08T17:00:00+01:00,41359.5,40833.26701,39840.04595,40952.80444,38727.28746,42065.56294,37614.52896,43178.32143,36501.77047,1460.004,84.36531757,65.18062626
2021-01-08T18:00:00+01:00,41078,40887.65212,39952.58723,41033.39869,38871.77577,42114.21014,37790.96431,43195.0216,36710.15285,1662.526,72.66483191,62.33687336
2021-01-08T19:00:00+01:00,39980,40685.95165,39955.0793,41057.11851,38853.04009,42159.15772,37751.00088,43261.19693,36648.96167,1859.995,54.07238528,52.68204463
2021-01-08T20:00:00+01:00,40432,40629.51795,39998.43573,41078.72214,38918.14932,42159.00855,37837.86291,43239.29496,36757.5765,877.285,33.87504173,55.72226938
2021-01-08T21:00:00+01:00,39142,40298.9584,39920.57793,41035.20103,38805.95484,42149.82412,37691.33174,43264.44722,36576.70865,5030.529,12.24219406,46.53307512
2021-01-08T22:00:00+01:00,40129,40261.18987,39939.52539,41074.10398,38804.9468,42208.68257,37670.36822,43343.26116,36535.78963,2145.244,15.15928681,52.92914046
2021-01-08T23:00:00+01:00,40752.5,40370.3699,40013.43218,41141.68372,38885.18063,42269.93527,37756.92908,43398.18681,36628.67754,1359.933,23.50475248,56.47159607
2021-01-09T00:00:00+01:00,40641.5,40430.62103,40070.52925,41150.29854,38990.75996,42230.06784,37910.99066,43309.83713,36831.22137,577.014,36.65005593,55.66838057
2021-01-09T01:00:00+01:00,40381.5,40419.70525,40098.79932,41170.26366,39027.33498,42241.72801,37955.87063,43313.19235,36884.40629,941.305,37.81720503,53.74024866
2021-01-09T02:00:00+01:00,40255,40383.10408,40112.99938,41144.71627,39081.28249,42176.43316,38049.5656,43208.15005,37017.84871,718.554,32.5085445,52.7823518
2021-01-09T03:00:00+01:00,40035,40305.74762,40105.90853,41138.35993,39073.45713,42170.81132,38041.00573,43203.26272,37008.55433,669.564,25.9020375,51.07720018
2021-01-09T04:00:00+01:00,40287,40301.58148,40122.37139,41125.54054,39119.20223,42128.7097,38116.03308,43131.87886,37112.86392,483.033,24.7679201,52.95209578
2021-01-09T05:00:00+01:00,40296.5,40300.45226,40138.20126,41116.57262,39159.8299,42094.94398,38181.45855,43073.31534,37203.08719,699.524,27.38041828,53.02518253
2021-01-09T06:00:00+01:00,39348.5,40088.90732,40066.41024,41051.36221,39081.45826,42036.31419,38096.50629,43021.26617,37111.55431,1185.958,20.84162183,45.43940046
2021-01-09T07:00:00+01:00,38968,39839.8168,39966.55476,40931.72445,39001.38507,41896.89415,38036.21538,42862.06384,37071.04569,1159.731,11.60493293,42.793193
2021-01-09T08:00:00+01:00,39629.5,39793.07973,39935.91342,40899.78528,38972.04156,41863.65713,38008.16971,42827.52899,37044.29785,1040.452,13.70561168,48.41731942
2021-01-09T09:00:00+01:00,40196.5,39882.72868,39959.60311,40924.55555,38994.65067,41889.50799,38029.69823,42854.46042,37064.74579,829.781,37.86967537,52.70896709
2021-01-09T10:00:00+01:00,40384,39994.12231,39998.18464,40940.24762,39056.12167,41882.3106,38114.05869,42824.37358,37171.99571,785.202,65.35011884,54.06985046
2021-01-09T11:00:00+01:00,40461,40097.87291,40040.25877,40958.56725,39121.95029,41876.87573,38203.64181,42795.18421,37285.33333,715.855,80.53153304,54.64704451
2021-01-09T12:00:00+01:00,40649.5,40220.45671,40095.64433,41020.50221,39170.78646,41945.36008,38245.92859,42870.21796,37321.07071,1645.812,88.79873431,56.10143043
2021-01-09T13:00:00+01:00,40934,40379.02188,40171.85849,41064.86937,39278.8476,41957.88025,38385.83672,42850.89114,37492.82584,1101.429,94.65162419,58.2762013
2021-01-09T14:00:00+01:00,41117,40543.01702,40257.78044,41125.11198,39390.44891,41992.44351,38523.11737,42859.77505,37655.78584,940.921,99.09793163,59.66055345
2021-01-09T15:00:00+01:00,40885,40619.01324,40314.8004,41170.39397,39459.20683,42025.98754,38603.61327,42881.5811,37748.0197,949.072,94.89068283,57.07513261
2021-01-09T16:00:00+01:00,40582,40610.78807,40339.09127,41186.46387,39491.71868,42033.83647,38644.34608,42881.20907,37796.97348,1710.471,83.30149444,53.79618291
2021-01-09T17:00:00+01:00,40070.5,40490.72406,40314.67389,41156.73416,39472.61362,41998.79443,38630.55335,42840.8547,37788.49308,2344.948,61.65884376,48.70892174
2021-01-09T18:00:00+01:00,40466.5,40485.34093,40328.47626,41151.63937,39505.31315,41974.80248,38682.15004,42797.96558,37858.98694,786.398,52.53318212,52.45735789
2021-01-09T19:00:00+01:00,40673,40527.04295,40359.7966,41149.5552,39570.038,41939.3138,38780.2794,42729.0724,37990.5208,776.598,53.59134023,54.33163294
2021-01-09T20:00:00+01:00,40708.5,40567.36674,40391.49691,41153.30847,39629.68535,41915.12002,38867.87379,42676.93158,38106.06224,696.406,65.35689151,54.66253557
2021-01-09T21:00:00+01:00,40662.5,40588.50746,40416.13355,41174.06571,39658.20139,41931.99787,38900.26923,42689.93003,38142.33707,1267.942,63.15180692,54.11536904
2021-01-09T22:00:00+01:00,40785.5,40632.28358,40449.71232,41173.18504,39726.2396,41896.65776,39002.76688,42620.13048,38279.29416,548.903,60.71783373,55.40091516
2021-01-09T23:00:00+01:00,40280,40553.99834,40434.28393,41153.58003,39714.98783,41872.87612,38995.69173,42592.17222,38276.39564,1386.699,39.02741093,49.28907714
2021-01-10T00:00:00+01:00,40074.5,40447.44315,40401.5763,41106.63696,39696.51564,41811.69762,38991.45497,42516.75828,38286.39431,853.352,22.134141,47.01818699
2021-01-10T01:00:00+01:00,40599.5,40481.23356,40419.56936,41121.94712,39717.1916,41824.32488,39014.81385,42526.70264,38312.43609,767.332,17.48115489,52.97856104
2021-01-10T02:00:00+01:00,41229.5,40647.51499,40493.19942,41208.01448,39778.38436,41922.82954,39063.5693,42637.6446,38348.75424,1231.424,47.1671934,58.94696126
2021-01-10T03:00:00+01:00,41062.5,40739.73388,40544.95402,41228.03229,39861.87575,41911.11056,39178.79748,42594.18883,38495.71921,449.593,73.18433322,56.88573346
2021-01-10T04:00:00+01:00,40425,40669.79302,40534.04911,41222.58607,39845.51214,41911.12304,39156.97518,42599.66,38468.43821,981.366,65.06378985,49.73608677
2021-01-10T05:00:00+01:00,40423,40614.95013,40523.95373,41202.41663,39845.49084,41880.87953,39167.02794,42559.34242,38488.56504,604.469,41.14774959,49.71497606
2021-01-10T06:00:00+01:00,40517,40593.18343,40523.32158,41178.53712,39868.10603,41833.75267,39212.89048,42488.96822,38557.67494,312.377,25.62173509,50.77257496
2021-01-10T07:00:00+01:00,40942.5,40670.80934,40561.42871,41216.09314,39906.76427,41870.75758,39252.09983,42525.42201,38597.4354,626.23,41.31009068,55.35037235
2021-01-10T08:00:00+01:00,41009,40745.96282,40602.11701,41235.73398,39968.50003,41869.35096,39334.88305,42502.96794,38701.26608,603.833,58.98014054,56.03843714
2021-01-10T09:00:00+01:00,40870,40773.52664,40626.47001,41250.86434,40002.07567,41875.25868,39377.68133,42499.65301,38753.287,728.733,68.44500478,54.15970184
2021-01-10T10:00:00+01:00,40814,40782.52072,40643.51819,41245.81293,40041.22345,41848.10767,39438.92871,42450.40241,38836.63397,486.717,62.94801178,53.38320069
2021-01-10T11:00:00+01:00,40471.5,40713.405,40627.88017,41250.33243,40005.42791,41872.78469,39382.97565,42495.23695,38760.52339,1833.413,42.65704303,48.77704556
2021-01-10T12:00:00+01:00,39233,40384.42611,40501.07288,41189.59998,39812.54578,41878.12708,39124.01869,42566.65417,38435.49159,3275.88,22.70105346,36.5094519
2021-01-10T13:00:00+01:00,39553.5,40199.77587,40414.92989,41142.8122,39687.04759,41870.6945,38959.16528,42598.57681,38231.28298,2588.07,11.09296538,40.6680703
2021-01-10T14:00:00+01:00,39767,40103.60345,40356.02717,41074.59646,39637.45789,41793.16574,38918.88861,42511.73502,38200.31933,1281.915,16.31204749,43.33088505
2021-01-10T15:00:00+01:00,39399.5,39947.13602,40269.07016,40978.09878,39560.04154,41687.1274,38851.01292,42396.15602,38141.9843,984.227,21.50186956,40.00285234
2021-01-10T16:00:00+01:00,39696,39891.32801,40216.97287,40935.67802,39498.26772,41654.38317,38779.56258,42373.08831,38060.85743,1022.03,27.17864212,43.75618319
2021-01-10T17:00:00+01:00,39295,39758.81068,40133.15716,40838.74051,39427.57381,41544.32386,38721.99045,42249.90721,38016.4071,928.079,23.17710594,40.10225971
2021-01-10T18:00:00+01:00,38594.5,39500.07497,39993.27923,40801.35663,39185.20184,41609.43403,38377.12444,42417.51142,37569.04704,6064.642,17.98728387,34.65764106
2021-01-10T19:00:00+01:00,38134,39196.50276,39824.25385,40643.43286,39005.07484,41462.61187,38185.89582,42281.79088,37366.71681,2144.189,6.132436414,31.61853061
2021-01-10T20:00:00+01:00,37490.5,38817.39103,39612.09441,40469.04635,38755.14247,41325.99829,37898.19053,42182.95023,37041.23859,1607.012,-1.18E-14,27.93248535
2021-01-10T21:00:00+01:00,37730,38575.74858,39440.99492,40412.55743,38469.4324,41384.11995,37497.86989,42355.68246,36526.30737,6855.809,3.815465413,31.14960396
2021-01-10T22:00:00+01:00,38071,38463.58223,39316.44992,40264.36512,38368.53473,41212.28031,37420.61954,42160.1955,36472.70435,1381.996,13.51008359,35.56037084
2021-01-10T23:00:00+01:00,38441,38458.56396,39236.86357,40196.21339,38277.51374,41155.56321,37318.16392,42114.91303,36358.8141,1439.155,29.37835859,40.04825385
2021-01-11T00:00:00+01:00,38169.5,38394.32752,39139.83052,40082.19106,38197.46997,41024.55161,37255.10942,41966.91216,36312.74887,723.426,41.59693253,37.95916031
2021-01-11T01:00:00+01:00,37268,38144.03252,38969.6641,39950.9989,37988.32931,40932.3337,37006.99451,41913.66849,36025.65972,1671.333,40.45316825,31.9916692
2021-01-11T02:00:00+01:00,37303.5,37957.24751,38818.19464,39807.79124,37828.59805,40797.38783,36839.00145,41786.98443,35849.40485,1086.183,34.08453603,32.44206966
2021-01-11T03:00:00+01:00,36423.5,37616.41473,38600.49513,39605.19197,37595.79829,40609.88881,36591.10145,41614.58564,35586.40461,1995.861,18.05049668,27.56810261
2021-01-11T04:00:00+01:00,35407.5,37125.54479,38310.22284,39464.86991,37155.57578,40619.51697,36000.92871,41774.16404,34846.28165,10035.443,9.499642784,23.22899706
2021-01-11T05:00:00+01:00,35510.5,36766.64595,38055.70258,39246.08914,36865.31603,40436.4757,35674.92947,41626.86226,34484.54291,3868.419,2.106049639,24.52593525
2021-01-11T06:00:00+01:00,34906.5,36353.28018,37769.41144,38972.5561,36566.26678,40175.70077,35363.12212,41378.84543,34159.97745,3471.08,2.106049639,22.1616073
2021-01-11T07:00:00+01:00,32933.5,35593.32903,37329.78313,38604.34603,36055.22023,39878.90893,34780.65733,41153.47183,33506.09442,7321.806,2.106049639,16.54934675
2021-01-11T08:00:00+01:00,34376,35322.81147,37061.25739,38393.95865,35728.55612,39726.65992,34395.85486,41059.36119,33063.15359,4433.389,19.67928376,30.42259657
2021-01-11T09:00:00+01:00,35436.5,35348.07559,36913.55217,38270.73906,35556.36528,39627.92595,34199.17839,40985.11284,32841.9915,2770.164,50.83814683,38.51532361
2021-01-11T10:00:00+01:00,35775,35442.94768,36810.04743,38131.43525,35488.6596,39452.82308,34167.27178,40774.21091,32845.88395,1539.37,84.17148016,40.87906862
2021-01-11T11:00:00+01:00,35396,35432.51486,36681.49766,37986.75064,35376.24468,39292.00362,34070.9917,40597.25661,32765.73872,1392.806,95.34432622,39.06805888
2021-01-11T12:00:00+01:00,34228,35164.84489,36458.45242,37770.25876,35146.64608,39082.0651,33834.83974,40393.87144,32523.0334,2114.865,88.1764496,34.06016759
2021-01-11T13:00:00+01:00,34330,34979.3238,36264.95675,37606.91978,34922.99372,38948.88281,33581.03069,40290.84583,32239.06766,4158.355,79.91022174,34.84561788
2021-01-11T14:00:00+01:00,32877,34512.14074,35956.96068,37320.99778,34592.92358,38685.03488,33228.88648,40049.07197,31864.84938,5224.559,66.74915462,29.4619058
2021-01-11T15:00:00+01:00,33281,34238.55391,35713.69153,37164.33312,34263.04993,38614.97471,32812.40834,40065.6163,31361.76675,12817.186,64.72248313,32.58091698
2021-01-11T16:00:00+01:00,31558,33642.87526,35335.90139,36840.81858,33830.98419,38345.73577,32326.067,39850.65296,30821.14981,5362.172,54.08458033,27.08110139
2021-01-11T17:00:00+01:00,31795,33232.23631,35014.00126,36539.78151,33488.22101,38065.56176,31962.44076,39591.34201,30436.66051,8197.914,53.25990339,28.85998098
2021-01-11T18:00:00+01:00,32878,33153.51713,34819.81933,36437.32956,33202.3091,38054.83979,31584.79886,39672.35002,29967.28863,5226.93,58.60889832,36.48510375
2021-01-11T19:00:00+01:00,32617.5,33034.40221,34619.60848,36184.97512,33054.24184,37750.34177,31488.87519,39315.70841,29923.50855,2817.098,70.14261247,35.49946311
2021-01-11T20:00:00+01:00,32312,32873.86839,34409.82589,35968.5592,32851.09258,37527.29252,31292.35927,39086.02583,29733.62595,3313.641,77.63447912,34.32823193
2021-01-11T21:00:00+01:00,33463.5,33004.89764,34323.79626,35914.54863,32733.0439,37505.30099,31142.29154,39096.05335,29551.53918,4092.637,83.65450255,42.08450392
2021-01-11T22:00:00+01:00,33965.5,33218.36483,34291.22388,35860.60107,32721.84668,37429.97826,31152.46949,38999.35546,29583.0923,5081.736,91.02491906,45.12718225
2021-01-11T23:00:00+01:00,34373.5,33475.06153,34298.70352,35840.26806,32757.13899,37381.8326,31215.57445,38923.39713,29674.00992,2148.34,100,47.53950162
2021-01-12T00:00:00+01:00,35377.5,33897.82564,34396.77593,35913.12157,32880.43029,37429.46721,31364.08465,38945.81285,29847.73901,2338.838,100,53.01354746
2021-01-12T01:00:00+01:00,34950.5,34131.75327,34447.11448,35938.18544,32956.04353,37429.25639,31464.97258,38920.32734,29973.90163,2394.232,96.89185029,50.59548972
2021-01-12T02:00:00+01:00,34314.5,34172.36366,34435.05862,35925.76736,32944.34988,37416.4761,31453.64114,38907.18484,29962.9324,1893.075,89.34991232,47.14612047
2021-01-12T03:00:00+01:00,34418,34226.94951,34433.50784,35881.2731,32985.74258,37329.03836,31537.97732,38776.80362,30090.21206,1275.165,82.61011353,47.7701634
2021-01-12T04:00:00+01:00,34981.5,34394.6274,34483.32531,35882.32162,33084.32899,37281.31793,31685.33268,38680.31424,30286.33637,989.655,83.3251662,51.15178166
2021-01-12T05:00:00+01:00,35285,34592.48798,34556.20482,35909.7014,33202.70825,37263.19798,31849.21167,38616.69455,30495.7151,1320.856,90.74663684,52.91982709
2021-01-12T06:00:00+01:00,35895,34881.93509,34677.91348,36000.26744,33355.55951,37322.6214,32033.20555,38644.97537,30710.85159,1386.91,97.48643563,56.34026426
